variant_code,work_code,reason
vmm-38b173f00adb71d4b05d4080d51b735c3bcefab3f36aa66564ec1de4fcf11504,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-38b173f00adb71d4b05d4080d51b735c3bcefab3f36aa66564ec1de4fcf11504,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-222c1c4278997daa1090fc60ece7130c140e98a5b398a25abdee68efb657528d,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-222c1c4278997daa1090fc60ece7130c140e98a5b398a25abdee68efb657528d,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-bce7d579f0b21313e2d3e4e194846c2d97c8e42280362a78618a68ee830450cf,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-bce7d579f0b21313e2d3e4e194846c2d97c8e42280362a78618a68ee830450cf,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-f1d55b79b4b55304bcc4c0ea5f4d268b47f8080df1c3a78d7eb1f05b5924ebd9,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-f1d55b79b4b55304bcc4c0ea5f4d268b47f8080df1c3a78d7eb1f05b5924ebd9,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-2bc506400e313755251162956ee1c92b7073689e5cae04fb0955b6c175633824,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-2bc506400e313755251162956ee1c92b7073689e5cae04fb0955b6c175633824,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-473626ca8bb01ccdaf08813e8d997aa10e2ba36f5d2b00aa71cd8c4161f9f6bb,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-473626ca8bb01ccdaf08813e8d997aa10e2ba36f5d2b00aa71cd8c4161f9f6bb,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-971b5e8cc8d87ab0170cde0a0571b823f3fe5953ff6a426bdbcf7285547b064f,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-971b5e8cc8d87ab0170cde0a0571b823f3fe5953ff6a426bdbcf7285547b064f,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-7a180a92ea02185289ad6ad054e4a26e756d6ce3ad8615d27ec9133dbb4d610c,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-7a180a92ea02185289ad6ad054e4a26e756d6ce3ad8615d27ec9133dbb4d610c,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-fb590d22bde8151daee2d97b4f5874137fd4cfd4bcb3992e562e4081f8be0fd6,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-fb590d22bde8151daee2d97b4f5874137fd4cfd4bcb3992e562e4081f8be0fd6,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-367da351f8f4c74c4ca444463a662e616e3a185efa50a3b4b858a03967c99ef2,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-367da351f8f4c74c4ca444463a662e616e3a185efa50a3b4b858a03967c99ef2,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-cd7068ac1307b53b1fe789ab9f37fbe81891926c683fd3de712c02ec5e367307,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-cd7068ac1307b53b1fe789ab9f37fbe81891926c683fd3de712c02ec5e367307,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-af5326e131c1367ef3af4bd6f3339be0212aa0c65ef00c839f9704066c9d0ca2,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-af5326e131c1367ef3af4bd6f3339be0212aa0c65ef00c839f9704066c9d0ca2,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-9eb5c75a7faae566c29f678968e693be87b8c1b80c9bd5dc89c1016fded009f2,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-9eb5c75a7faae566c29f678968e693be87b8c1b80c9bd5dc89c1016fded009f2,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-dfe6b52e0d6f5e76da10571d885ea62a73214cf781b54edf7eef351f2481621e,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-dfe6b52e0d6f5e76da10571d885ea62a73214cf781b54edf7eef351f2481621e,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-60e4050d19c1fdea09a35f4cb6947df62ff7a6ccb96acc988394a72afd4ba0e6,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-60e4050d19c1fdea09a35f4cb6947df62ff7a6ccb96acc988394a72afd4ba0e6,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-cf31a09471e9cd13b2a0156df8b929a02664f46bc3f013919d7fb5f94bca3110,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-cf31a09471e9cd13b2a0156df8b929a02664f46bc3f013919d7fb5f94bca3110,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-7019d36e762a79bfdaaf36ef7db9487e077ac29eeb678f4e85c9b768ff2f2874,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-7019d36e762a79bfdaaf36ef7db9487e077ac29eeb678f4e85c9b768ff2f2874,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-842ff55db05ace8e25f41950f6ec1aee51a453ce21d8ea7f155618c9232c9f22,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-842ff55db05ace8e25f41950f6ec1aee51a453ce21d8ea7f155618c9232c9f22,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-4a004e81eb0d1fad821ae9669e26a96275de609249f04411d18fae6083985a5b,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-4a004e81eb0d1fad821ae9669e26a96275de609249f04411d18fae6083985a5b,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-da392ed175bbf2afb99c5ce6afa3407635d582b78af56bdea46ae73d820d6498,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-da392ed175bbf2afb99c5ce6afa3407635d582b78af56bdea46ae73d820d6498,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-b4f7d71ca3764226b42524df4cb6e24aef326c862afca9386dac01e23f9e8d3c,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-b4f7d71ca3764226b42524df4cb6e24aef326c862afca9386dac01e23f9e8d3c,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-a62c3cc35f07e9f807b02533f652a75cebfe7b26bcd3c09518af1b5ea13b8a20,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-a62c3cc35f07e9f807b02533f652a75cebfe7b26bcd3c09518af1b5ea13b8a20,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-609e46a23b398579768402dbc4af5254019e811ee8f6259e58a09e17f0ac734b,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-609e46a23b398579768402dbc4af5254019e811ee8f6259e58a09e17f0ac734b,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-81a444418aed8763a0ec2de0cc4f0c3541950268042cab29dbd895219be70f25,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-81a444418aed8763a0ec2de0cc4f0c3541950268042cab29dbd895219be70f25,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-aa18944e44119aa899915211ebe260e915af5b65e84d7f391e3df4e16927796a,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-aa18944e44119aa899915211ebe260e915af5b65e84d7f391e3df4e16927796a,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-89d00112d353177fb85ba9e50c14ed7cb146cb09f9d7e87de05cac8c7bc9802f,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-89d00112d353177fb85ba9e50c14ed7cb146cb09f9d7e87de05cac8c7bc9802f,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-b5c5b3b58927931b4dee411718ccb10c6bb01d8e68fdb2eafb38c721e8edd9ca,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-b5c5b3b58927931b4dee411718ccb10c6bb01d8e68fdb2eafb38c721e8edd9ca,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-0922cd46aba552909e287326c766b1b9ffc94981365ff1fc51efe596ea942c7f,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-0922cd46aba552909e287326c766b1b9ffc94981365ff1fc51efe596ea942c7f,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-a7b8ebfb1d80c82f9b1af3906d9881ed6537713f8fbabaa81b2e378a50787b88,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-a7b8ebfb1d80c82f9b1af3906d9881ed6537713f8fbabaa81b2e378a50787b88,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-acd1cd49c5fba002526b120fe30797573b1c4f68a8150c643e32562718f2ab2d,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-acd1cd49c5fba002526b120fe30797573b1c4f68a8150c643e32562718f2ab2d,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-39c3519d56873990c649d02ec55bbc0af939ba5157d789ba5760415d7e067a3b,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-39c3519d56873990c649d02ec55bbc0af939ba5157d789ba5760415d7e067a3b,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-f50e4eaed1ee15eb49daca7c27bdef627e45c84d61fcf3f8187accbebdaa84a7,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-f50e4eaed1ee15eb49daca7c27bdef627e45c84d61fcf3f8187accbebdaa84a7,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-8823f6f769e357e96fb0624b2746a3ff097cb4ad77c2dada1f2a0f2a6badd6ce,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-8823f6f769e357e96fb0624b2746a3ff097cb4ad77c2dada1f2a0f2a6badd6ce,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-b4ef0f2e19ef73321d63a3695237ae8c4ad3c07db0c1367ced13a47003ba9905,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-b4ef0f2e19ef73321d63a3695237ae8c4ad3c07db0c1367ced13a47003ba9905,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-3f8330fc130f959f5107444fbb02bc8ddd7fb84f73ab0e5d220d7fcbf44c9c34,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-3f8330fc130f959f5107444fbb02bc8ddd7fb84f73ab0e5d220d7fcbf44c9c34,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-2cf0e45e11e6342c6046c53e3cdff5d1e42a778a4af13ed1317842599da13063,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-2cf0e45e11e6342c6046c53e3cdff5d1e42a778a4af13ed1317842599da13063,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-cdbc459450b3b763382008711fb59069089882b32e069954b1d3cfc63c94b54e,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-cdbc459450b3b763382008711fb59069089882b32e069954b1d3cfc63c94b54e,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-0b70bd7af71b3309632572dd7f3fed26438c09256b0fb8ca0caf63e923dc5b3b,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-0b70bd7af71b3309632572dd7f3fed26438c09256b0fb8ca0caf63e923dc5b3b,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-8c3bba5fb033c4a966ad9afe8b78cfc1f76a66a27d6008d3fac9a12b8bcbbf4e,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-8c3bba5fb033c4a966ad9afe8b78cfc1f76a66a27d6008d3fac9a12b8bcbbf4e,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-66a380e30960a5e6999d9cc3b2829174f00fad1dbaaca360618dc1aaf5a4e39c,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-66a380e30960a5e6999d9cc3b2829174f00fad1dbaaca360618dc1aaf5a4e39c,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-ff9582893118835f85454c0d9fc4f0ca032397860ba5ed6ca25e24229e3483e6,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-ff9582893118835f85454c0d9fc4f0ca032397860ba5ed6ca25e24229e3483e6,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-fbc0fdf4664f7bee7641987726b4fcd6b403adfc95bc519e239230e3eb158052,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-fbc0fdf4664f7bee7641987726b4fcd6b403adfc95bc519e239230e3eb158052,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-f8cdeb7d1bf5e495022355b5519fbae18cafada4149f45e809eabd321288587b,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-f8cdeb7d1bf5e495022355b5519fbae18cafada4149f45e809eabd321288587b,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-57979c751da75d86532ddf25af8fc142f2af1c269ff8fefd3f30b556813c9fcd,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-57979c751da75d86532ddf25af8fc142f2af1c269ff8fefd3f30b556813c9fcd,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-4db95cd59774b8fd771f3eac43f1a4edb084dfcecc8cecac388f7c14bd01d424,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-4db95cd59774b8fd771f3eac43f1a4edb084dfcecc8cecac388f7c14bd01d424,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-1e44ff80a79a877fb6704990af2545b007ec73d4f63958e4dc3355849be6784f,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-1e44ff80a79a877fb6704990af2545b007ec73d4f63958e4dc3355849be6784f,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-ff5651233cbc3f7b24b93a29c1eeb28185e974b37c81fe057f5e1f7d9fffc84a,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-ff5651233cbc3f7b24b93a29c1eeb28185e974b37c81fe057f5e1f7d9fffc84a,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-07ebb3f9958f688ec8137c3ddaf36d1c9ada814d49490013f880d8342df06cb8,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-07ebb3f9958f688ec8137c3ddaf36d1c9ada814d49490013f880d8342df06cb8,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-1fd44755aed851aca489728fc2e21bb79669896a01b71224e6bfdaff352296c2,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-1fd44755aed851aca489728fc2e21bb79669896a01b71224e6bfdaff352296c2,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-7e2d8a6f1f47335b6a19c0f06630a78140a16d150c2ce72c90ba29a953c58ebb,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-7e2d8a6f1f47335b6a19c0f06630a78140a16d150c2ce72c90ba29a953c58ebb,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-d8febe3ab452cbe578a36f53103042ca901b57e744729e273fcdf6e047fb2d5c,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-d8febe3ab452cbe578a36f53103042ca901b57e744729e273fcdf6e047fb2d5c,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-2fa167624866b4938df7a946edb245a269a566c143f8b601760ea360672c4cb4,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-2fa167624866b4938df7a946edb245a269a566c143f8b601760ea360672c4cb4,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-a34cf0c7b9e426fc9aa9e769eeef38a5e12c87c35f9322bd9b03687933bd58a7,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-a34cf0c7b9e426fc9aa9e769eeef38a5e12c87c35f9322bd9b03687933bd58a7,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-a7e21edd26fc6927355b7dd0787eea07543b063b98b5fdc11d175a596e1896cc,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-a7e21edd26fc6927355b7dd0787eea07543b063b98b5fdc11d175a596e1896cc,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-4ce2e853759faf4b60e1525e6cad93dc5de1d9e9d3f291c74ea573a3e90dd7d2,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-4ce2e853759faf4b60e1525e6cad93dc5de1d9e9d3f291c74ea573a3e90dd7d2,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-87a09f33d8a2f661833ef648966c2211b35c426c9afb0a6df0143ad261ee9c40,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-87a09f33d8a2f661833ef648966c2211b35c426c9afb0a6df0143ad261ee9c40,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-59bfd82243b65ae5a2cbc8f86f86bc74031f3bf6580f77a000a4df8419906d3c,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-59bfd82243b65ae5a2cbc8f86f86bc74031f3bf6580f77a000a4df8419906d3c,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-e3633888c77b6ecfe55c4521d8f8f9c5e93bfb5d89eababeb0f9f4e2bdd9fdf8,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-e3633888c77b6ecfe55c4521d8f8f9c5e93bfb5d89eababeb0f9f4e2bdd9fdf8,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-33aa7f2707de7f8423dc928032870eec38a81bb90b576588f835bbf2ff08216f,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-33aa7f2707de7f8423dc928032870eec38a81bb90b576588f835bbf2ff08216f,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-18634de32057f3e8d89477022c8e194ec009f975552092a718c90d5833a63e7c,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-18634de32057f3e8d89477022c8e194ec009f975552092a718c90d5833a63e7c,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-23fd98b306bc4fd0a459d4614205905cfb5dac07c3b6a3941846235ab6a0846d,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-23fd98b306bc4fd0a459d4614205905cfb5dac07c3b6a3941846235ab6a0846d,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-75302dccf0cb3038f83678aa37a5a056e9e403b5c27bef5573a7716a64d7f824,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-75302dccf0cb3038f83678aa37a5a056e9e403b5c27bef5573a7716a64d7f824,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-29cabedd968366def5ca30f98c6b91c7e7aaaa6378743a90f022557b40691399,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-29cabedd968366def5ca30f98c6b91c7e7aaaa6378743a90f022557b40691399,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-77724b69f0d9a1ab82f0c6d077469a50decc650de513cef4751cfcdb9b17024f,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-77724b69f0d9a1ab82f0c6d077469a50decc650de513cef4751cfcdb9b17024f,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
