variant_code,work_code,interval_km,interval_months,interval_source,review_status,reviewer,reviewed_on
vmm-1a79df3f55789fa436c7754d051fb96ce9fb4eb8da6fff9ce0325a4449afcef5,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-0f6162ac831dd9c659155216f4d344c2ca8fd5c721fa4d0ba0babc743890293a,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-b0d1d3d88ea9a1202e30e8707088466437c9db9e233d7ec75962f887a9eb53de,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-cb6d7e0b8ffdce182505273dd2855199a7a6a0309e8ffd2d437d4bdc8ea454f9,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-a01f77a2e0ff2e7d4010074993900d05adf18a8e3f1daaf942d5ef55b0412cf7,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-44431159272a4c6413c1c470d9c13af699967f8fca12d990a18318ae196ff9fb,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-322ecd7e5235b19c1492f95af0fe352003205390ce3e5b0ba83a77f49a26056e,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-523ee41b13ee066ec3c9dd63c9c55f4bce0ed7dc845dcc7b89baa5063741ce97,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-74437be855d683d020b3a9eb7b85f3e97d786f6390c838bc9c8e0a66a2f8f67b,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-cede2300155f801baf8d40d821297d60c368d1bb1c28eedd41be9b6cd6783ba1,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-7de90b91f83454962ba1fa953458892e0dc956b18b847e98c15b3cd5dbf7ac5d,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-4c10664d514c7e6f89361f46203b40f9f2fb6ba3c86638ec9583efa9bbefa242,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-dcfbeb605730d25e99fb81eb613cd0805ac313efd1241a9d62d060f680449167,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-16a12322c89af39b26c670930e49648bf5e24658295fadd66336498b40f55c30,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-3256054e131dde8c93bf26008b5221d3cca105c01a60437cc44e2bdabd01238f,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-478a2f14bcd1d6c3353fd933f813cd0b0a832e6cb12880cf92b8da7592f7734a,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-506a5fafe31a4ff49e3a2928bf89d96b53d16789d49a1afa38883b97a190bc02,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-af8115b4df2fef20982e411d92415ad774a9b5632f17ee55784a1aadf3359e4f,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-c618885261b0c739077fd122d96b3e1e2709e703665f70155c1da20dd3ba3a25,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-9422cdee969a445d660d956b4a519f52e8555653115b1a5125586b22cf240c01,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-822b9d92eadd92e1d3b3a0dd37d78c50d9f1d9169b75f3fcf2a45a12203f6443,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-be984302305969a229b0b9186126573eef18417e0834a78cb5b2d39000333148,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-3545b52a6689a07639392ffee6871e296f3d1b52ee69fdc79c00aacfbe6c6e75,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-dcd5e8adb8e6e7b92539020c7133f95e9b93f3c290b21d2a8e29e9c3dfafb390,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-93df0eba9a5cad2268d390f486403e72ee80c797c665937287adb9f95bdc4cbd,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-efc0e6fc8b2efee91e5e304659eb52c5996b3029596bdf4d8bfe7f651b94de9c,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-9a127dbbf934bc2202c3df9e7ab1549b564218a98156ff89191154357bde33df,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-7fb5e876992de8493f1b44a039f21c4758a68bda8ed6d3fa8ba2f47d6e7c9489,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-dba8f76c911eb99765b493b03a0f0fed177590b78ab50ac2f7896364a3fe2496,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-4d7548bce1c94579826d77fedeea0aa12e3a473236f3ee44c3a560c64ece914e,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-7757382e594ab943284b378d2f90e848d9a7a6968ee35035a9dcc83cf998fc9d,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-f7f9a27ec368c8b9653ccf3e7a1309dfa0be295baa7426fa409265dcb8ee137f,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-70502f1274bc4bcdcceb0fafc8ccee900e7a7d213d38b2a848b43d7644e6cdb3,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-8addab5a5ef195f685738068732877995df2063a1a041a1773c8a87945ae0e88,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-21cf788560e88e3dc6d9f0564d5c3d414c8b8d1e8b6ef154511d3feaff1eba9b,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-4a933e4d77e37f625ecf4d6b66687c0b46071094d941f1e149f57f302d73570e,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-5e5445a829360c01023ebff7fba33353049d0acb8e27b778e604be61b4311c24,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-37cd9dde7f93afdfd993235205547323d27cd06767b5b04da1a0807329027dc7,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-1c3d2ccf946704397734f40570c89fa113503684d7881efd8aacfa20e4ad123b,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-65b475e22cfbe055b72e17839c67b8d12891cea62103c56a53ed6f0e29db75dd,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-119fcb014e311b7dda9602e13f32b6aeff26f6de9cf738d6868015e8087b8397,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-cfa3cc1e92257a9fb482f8de4f4fdce35a75b9cb60115ddc900c8114ec994d38,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-6dc492e3f1e3e17d6522bdb4008f19b05f2e79d088d45f6ebf606e2dfb4f9654,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-fd41ed7954340d6627c41f03a33daa5363aea1b5b09d44610b13d55dcbf703c8,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-2ed4d3898b8d2e7ab68d7a145f5f48c4dd07c6762447c1c596b61541ae914dee,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-29d7165a5de6550d7e20c5298ebc70d92a5ea7b928d01af7bbf58d2b2b01e25a,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-f353035502ab1daedcb0c06a815f0033a674b6b0a796fb40da23cfc6d8691cf3,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-f353035502ab1daedcb0c06a815f0033a674b6b0a796fb40da23cfc6d8691cf3,SCHEDULED_INSPECTION,15000,12,OEM_MARKET_REFERENCE_DE | Ceed CD T-GDI MY2019-2025; match displacement/year; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-b437fde58d801908e0bcdd3b9b181a820b58f7710c4c74464239f5e15ce9a100,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-b437fde58d801908e0bcdd3b9b181a820b58f7710c4c74464239f5e15ce9a100,SCHEDULED_INSPECTION,15000,12,OEM_MARKET_REFERENCE_DE | Ceed CD T-GDI MY2019-2025; match displacement/year; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
